Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-10-22,15.20,17.65,21.70,78.88,4.60,136.17,1107.00,1.31,9.70,S,15.28
2019-10-23,14.90,17.61,24.30,81.79,14.40,120.67,1060.00,1.12,12.10,SSW,13.12
2019-10-24,15.60,18.38,23.30,78.42,0.60,228.21,1158.00,2.15,12.10,SSW,13.68
2019-10-25,14.50,17.81,22.10,81.17,11.00,139.25,1290.00,1.33,12.00,S,17.51
2019-10-26,14.90,17.95,22.70,81.08,0.60,156.33,1187.00,1.55,12.70,SW,11.47
2019-10-27,15.40,18.24,23.30,79.50,16.40,170.79,1137.00,1.62,11.10,SSW,12.41
2019-10-28,16.00,18.01,23.80,80.12,27.60,138.96,1181.00,1.32,11.20,SSW,12.26
2019-10-29,14.80,18.32,23.60,79.83,21.60,196.17,991.00,1.83,10.40,SSW,12.64
2019-10-30,14.80,18.29,23.40,80.04,14.40,202.75,1259.00,1.94,11.60,NE,6.15
2019-10-31,14.60,18.60,24.10,79.83,0.00,217.67,1143.00,1.95,10.90,S,22.32
